# gg_dump v1
# node	id	cube_idx	cube_id	gid	k	du	prior	n_prior	comp
edge	278	158	z04480_y03200_x02560	5	z04480_y03328_x02560	2	-5	-5.1314251602989316	3.431470404545395	0.00331362085886866	4	0
edge	280	156	z04480_y03200_x02560	7	z04480_y03328_x02560	0	-4	1.6532909467177888	3.1497297342376185	0.005399004597251178	4	0
edge	282	157	z04480_y03200_x02560	9	z04480_y03328_x02560	1	-3	1.0680095164861996	6.3948600923098384	0.005020093902039946	8	1
edge	273	747	z04480_y03200_x02560	0	z04480_y03200_x02688	8	5	2.7020574332364049	5.3777487156105552	0.00231417017527491	6	1
edge	274	745	z04480_y03200_x02560	1	z04480_y03200_x02688	6	3	0.62544040502143616	9.3142507923423494	0.00147247314453125	10	1
edge	276	743	z04480_y03200_x02560	3	z04480_y03200_x02688	4	3	-2.3590266806563704	5.314746448036284	0.002578687652039946	6	0
edge	278	740	z04480_y03200_x02560	5	z04480_y03200_x02688	1	4	1.7085025057394887	5.8289411807134437	0.004018084187094928	7	1
edge	280	739	z04480_y03200_x02560	7	z04480_y03200_x02688	0	4	6.8079657569596748	4.5575751524292416	0.006329790730063678	6	1
edge	282	741	z04480_y03200_x02560	9	z04480_y03200_x02688	2	4	7.6726254650893679	6.8383442265820715	0.006322161335532428	9	1
edge	284	441	z04608_y03328_x02688	0	z04736_y03328_x02688	1	4	8.5418163051781448	8.6871734168279566	0.003022448200766803	10	1
edge	285	440	z04608_y03328_x02688	1	z04736_y03328_x02688	0	3	2.8990955418012163	10.26554020402496	0.009223985687803804	15	1
edge	286	443	z04608_y03328_x02688	2	z04736_y03328_x02688	3	3	9.0917799699927855	6.5582750519276596	0.007446241362977446	9	1
edge	287	445	z04608_y03328_x02688	3	z04736_y03328_x02688	5	1	7.0242789508572514	2.1147998280395721	0.017828639353616893	4	0
edge	290	444	z04608_y03328_x02688	6	z04736_y03328_x02688	4	2	8.2291057257775719	2.187712100110748	0.007425912210734964	3	0
edge	284	362	z04608_y03328_x02688	0	z04608_y03456_x02688	0	-5	-1.736661325003297	2.9572648416293679	0.00705202417918116	4	0
edge	286	368	z04608_y03328_x02688	2	z04608_y03456_x02688	6	-5	-8.2967173459692276	2.097844057376864	0.00860079126902491	3	1
edge	287	365	z04608_y03328_x02688	3	z04608_y03456_x02688	3	-4	-5.9319395233742398	3.2203644569347478	0.011052385944907428	5	1
edge	286	423	z04608_y03328_x02688	2	z04608_y03328_x02816	4	5	-3.8253343621126987	2.0454629264582227	0.00933321314402491	3	0
edge	287	420	z04608_y03328_x02688	3	z04608_y03328_x02816	1	1	-5.163397616433997	5.0223912693206199	0.011857334767476857	8	1
edge	289	419	z04608_y03328_x02688	5	z04608_y03328_x02816	0	1	5.5544961247235278	29.997729130162423	0.024003330861226857	66	1
edge	291	522	z04480_y03584_x02944	0	z04608_y03584_x02944	5	-4	-1.2627154448837246	7.6136244875705188	0.003641827922280072	9	1
edge	292	520	z04480_y03584_x02944	1	z04608_y03584_x02944	3	-4	-1.8911644536729	4.6468698829407593	0.005823834758217572	6	1
edge	293	518	z04480_y03584_x02944	2	z04608_y03584_x02944	1	-4	-2.8448969655137262	5.245730184207023	0.006688372273032428	7	1
edge	294	523	z04480_y03584_x02944	3	z04608_y03584_x02944	6	-4	0.51253206012188457	3.2000179010482901	0.004999860148842572	4	1
edge	295	519	z04480_y03584_x02944	4	z04608_y03584_x02944	2	-3	-3.4767999257437623	3.0707192327039428	0.012565660492491304	5	1
edge	291	120	z04480_y03584_x02944	0	z04480_y03584_x03072	2	-1	-2.0205235627995535	4.1385434733774913	0.004163090382711232	5	1
edge	292	121	z04480_y03584_x02944	1	z04480_y03584_x03072	3	-1	0.9861763767452203	3.4731357304692811	0.003033939992086232	4	1
edge	293	122	z04480_y03584_x02944	2	z04480_y03584_x03072	4	-2	-1.0162487452616915	8.5519877113599705	0.001047738382609964	9	1
edge	294	119	z04480_y03584_x02944	3	z04480_y03584_x03072	1	-1	1.4870559102230345	4.5086785244185457	0.002179447804586232	5	0
edge	297	118	z04480_y03584_x02944	6	z04480_y03584_x03072	0	-2	2.9835907234878505	7.1216176287172956	0.002466805765422464	8	1
edge	298	511	z04480_y03072_x02688	0	z04608_y03072_x02688	4	4	-1.4003733277568244	6.2501522117352692	0.008799298625405072	9	1
edge	299	510	z04480_y03072_x02688	1	z04608_y03072_x02688	3	4	-0.20905930029084629	10.425155098361525	0.003021240234375	12	1
edge	301	513	z04480_y03072_x02688	3	z04608_y03072_x02688	6	4	-4.5136129670390801	4.2225466477375804	0.003682390827719928	5	0
edge	302	507	z04480_y03072_x02688	4	z04608_y03072_x02688	0	3	-1.6913864901807756	6.3426403184823563	0.005226087554383696	8	1
edge	304	508	z04480_y03072_x02688	6	z04608_y03072_x02688	1	3	5.2001252614973055	4.1211826772616105	0.004264879242491304	5	1
edge	306	512	z04480_y03072_x02688	8	z04608_y03072_x02688	5	3	2.3040972465137202	4.8448978852680291	0.004768323882508696	6	0
edge	308	514	z04480_y03072_x02688	10	z04608_y03072_x02688	7	2	2.0639099972613622	3.8907979018174608	0.005701669046672464	5	1
edge	301	747	z04480_y03072_x02688	3	z04480_y03200_x02688	8	1	0.023098641622596006	7.2221563260860524	0.002154048289163768	8	1
edge	303	745	z04480_y03072_x02688	5	z04480_y03200_x02688	6	0	-3.953125	2.7030356357237131	0.002197265625	3	0
edge	305	743	z04480_y03072_x02688	7	z04480_y03200_x02688	4	0	-5.169921875	4.508158379880582	0.0021820068359375	5	1
edge	307	740	z04480_y03072_x02688	9	z04480_y03200_x02688	1	1	-1.1201326893099122	4.952692786156967	0.004229243601663768	6	1
edge	300	579	z04480_y03072_x02688	2	z04480_y03072_x02816	7	-1	-3.5711181610050744	3.6769234828867075	0.001757319773538768	4	1
edge	301	572	z04480_y03072_x02688	3	z04480_y03072_x02816	0	-2	-0.64617816152122032	8.413704518352862	0.001393667867390036	9	1
edge	302	580	z04480_y03072_x02688	4	z04480_y03072_x02816	8	0	-2.609375	4.4927059339695079	0.00225830078125	5	1
edge	303	573	z04480_y03072_x02688	5	z04480_y03072_x02816	1	-2	4.3892753348163751	4.711242929811184	0.001225821187702536	5	1
edge	304	581	z04480_y03072_x02688	6	z04480_y03072_x02816	9	2	-0.78472558916473645	2.7606027528776544	0.001734383890422464	3	1
edge	305	574	z04480_y03072_x02688	7	z04480_y03072_x02816	2	-2	-3.4319452473978345	9.7944138719206357	0.002461783101765036	11	1
edge	307	575	z04480_y03072_x02688	9	z04480_y03072_x02816	3	-1	9.1788036853694166	5.4054480995942713	0.002199824656351268	6	1
edge	311	555	z04352_y03456_x02688	0	z04480_y03456_x02688	0	0	5.0380859375	4.6995634675200115	0.01404571533203125	8	1
edge	312	557	z04352_y03456_x02688	1	z04480_y03456_x02688	2	0	-1.88720703125	6.1510160026279976	0.006011962890625	8	1
edge	313	556	z04352_y03456_x02688	2	z04480_y03456_x02688	1	-1	0.37437182510950606	5.7994782840803696	0.007588688527242482	8	1
edge	314	558	z04352_y03456_x02688	3	z04480_y03456_x02688	3	-3	-0.93190021068676288	3.7855453574650979	0.006416273101258696	5	1
edge	316	559	z04352_y03456_x02688	5	z04480_y03456_x02688	4	-1	-1.8624160668505283	2.3938586049747332	0.013418849314554393	4	0
edge	314	264	z04352_y03456_x02688	3	z04352_y03584_x02688	4	2	-5.4576401418371461	2.3102420519922542	0.005971304586140036	3	0
edge	315	263	z04352_y03456_x02688	4	z04352_y03584_x02688	3	3	2.8902183241807506	4.0349136118968829	0.004783678070616304	5	1
edge	312	584	z04352_y03456_x02688	1	z04352_y03456_x02816	2	5	-10.23464401917181	2.7199588920244571	0.00941220921925634	4	0
edge	313	586	z04352_y03456_x02688	2	z04352_y03456_x02816	4	5	-9.1346744763250172	4.7878476122707658	0.00506345433644384	6	1
edge	314	587	z04352_y03456_x02688	3	z04352_y03456_x02816	5	4	-7.7275696423321278	4.702441460905475	0.005518658976967572	6	1
edge	316	583	z04352_y03456_x02688	5	z04352_y03456_x02816	1	1	-4.1927404938523978	4.6620293452492074	0.005739863718851268	6	1
edge	317	582	z04352_y03456_x02688	6	z04352_y03456_x02816	0	-1	1.6976438947736483	67.988171850515315	0.016476933156148732	124	1
edge	318	543	z04480_y03456_x02816	0	z04608_y03456_x02816	1	-1	3.4059667088529295	4.5031241252691547	0.015530888234273732	8	1
edge	319	543	z04480_y03456_x02816	1	z04608_y03456_x02816	1	2	10.469898943214957	3.4383050672716013	0.009084097554890036	5	1
edge	320	542	z04480_y03456_x02816	2	z04608_y03456_x02816	0	-2	3.4058851215595496	2.656091817263718	0.017649300882609964	5	0
edge	321	544	z04480_y03456_x02816	3	z04608_y03456_x02816	2	-3	-2.5622826744779559	5.0945768673902689	0.01140594482421875	8	1
edge	322	272	z04480_y03456_x02816	4	z04480_y03584_x02816	6	-2	0.07298344959303904	4.9143092814427387	0.0125579833984375	8	1
edge	323	270	z04480_y03456_x02816	5	z04480_y03584_x02816	4	-1	-1.8172974269504039	3.1681182792675613	0.005251582468851268	4	0
edge	324	270	z04480_y03456_x02816	6	z04480_y03584_x02816	4	-2	1.8411853218160559	3.7693530068356957	0.011835702249797464	6	1
edge	318	250	z04480_y03456_x02816	0	z04480_y03456_x02944	4	-6	-5.4531963997069397	8.9679646134643125	0.004531764952517392	11	1
edge	320	248	z04480_y03456_x02816	2	z04480_y03456_x02944	2	-5	-2.9238478079287233	4.6849592678889307	0.005613883310040535	6	0
edge	321	246	z04480_y03456_x02816	3	z04480_y03456_x02944	0	-1	1.6881439435483117	5.0329963635006312	0.003842655812398732	6	1
edge	322	247	z04480_y03456_x02816	4	z04480_y03456_x02944	1	-3	1.1876382318178003	6.3661758100041572	0.001991224273133696	7	1
edge	323	249	z04480_y03456_x02816	5	z04480_y03456_x02944	3	-3	1.2905090561280304	4.3889137032063879	0.002784681304383696	5	1
edge	326	251	z04480_y03456_x02816	8	z04480_y03456_x02944	5	-4	-7.0426531308571612	5.9134703593565989	0.003674761433188678	7	1
edge	328	574	z04352_y03072_x02816	1	z04480_y03072_x02816	2	4	-10.504146773069351	5.5386793179639291	0.001665814738686322	6	1
edge	329	575	z04352_y03072_x02816	2	z04480_y03072_x02816	3	3	1.7994433295216368	2.7058315041951313	0.002174329741883696	3	0
edge	330	577	z04352_y03072_x02816	3	z04480_y03072_x02816	5	2	-6.4010477159340553	3.2719236422964082	0.004450448343547464	4	1
edge	331	572	z04352_y03072_x02816	4	z04480_y03072_x02816	0	4	-12.492641308347629	6.6257811318666731	0.007166608195717572	9	1
edge	334	576	z04352_y03072_x02816	7	z04480_y03072_x02816	4	3	-2.6911081602552258	2.9887296592652235	0.006767225249696196	4	1
edge	335	578	z04352_y03072_x02816	8	z04480_y03072_x02816	6	2	-1.4293761671056018	3.0773131735261661	0.0059967041015625	4	1
edge	332	724	z04352_y03072_x02816	5	z04352_y03200_x02816	4	3	-4.2351931731645891	11.297638728551295	0.003013658539366304	13	1
edge	333	722	z04352_y03072_x02816	6	z04352_y03200_x02816	2	3	-2.1279071345752527	6.2314348198155365	0.00567626953125	8	1
edge	327	254	z04352_y03072_x02816	0	z04352_y03072_x02944	1	-7	5.3460103128618357	5.281987977193551	0.002718718883521376	6	1
edge	328	255	z04352_y03072_x02816	1	z04352_y03072_x02944	2	-6	12.95730621720395	3.3962498162893717	0.003555393250607608	4	0
edge	329	257	z04352_y03072_x02816	2	z04352_y03072_x02944	4	-6	13.828997557629918	4.2757798342276407	0.003387546570920108	5	1
edge	330	256	z04352_y03072_x02816	3	z04352_y03072_x02944	3	-6	17.791501030042127	7.5583274032460883	0.003814792664670108	9	1
edge	332	253	z04352_y03072_x02816	5	z04352_y03072_x02944	0	-6	14.101974166760556	3.3399963803116166	0.003952121766232608	4	0
edge	333	258	z04352_y03072_x02816	6	z04352_y03072_x02944	5	-5	13.705182561028778	2.4988965402715717	0.00401059789113134	3	0
edge	336	176	z04736_y03328_x02944	0	z04736_y03456_x02944	1	-4	3.2902993378311294	4.863806498184343	0.008784039836342572	7	1
edge	338	177	z04736_y03328_x02944	2	z04736_y03456_x02944	2	0	5.705078125	1.6430415924988091	0.01651763916015625	3	0
edge	339	99	z04736_y03328_x02944	3	z04736_y03328_x03072	2	-5	13.91724456641532	15.810298197524894	0.00529996556691259	20	1
edge	344	712	z04736_y03072_x02688	4	z04736_y03200_x02688	8	-1	1.6533415059261642	4.632985319954587	0.001584355031148732	5	1
edge	346	710	z04736_y03072_x02688	6	z04736_y03200_x02688	6	-1	2.862712287649174	9.1336044541841677	0.001897160206929982	10	1
edge	348	707	z04736_y03072_x02688	8	z04736_y03200_x02688	3	-2	-0.38049361720982233	4.8369485041904188	0.004809029886516214	6	1
edge	350	706	z04736_y03072_x02688	10	z04736_y03200_x02688	2	0	1.6865234375	8.4894857290902017	0.008270263671875	12	1
edge	340	532	z04736_y03072_x02688	0	z04736_y03072_x02816	0	-2	5.1717341627581845	10.217826899387781	0.001530996968952536	11	1
edge	341	532	z04736_y03072_x02688	1	z04736_y03072_x02816	0	0	6.66015625	7.7469790900493853	0.00323486328125	9	1
edge	342	539	z04736_y03072_x02688	2	z04736_y03072_x02816	7	0	-1.205078125	5.1885044731216849	0.0031280517578125	6	1
edge	343	533	z04736_y03072_x02688	3	z04736_y03072_x02816	1	-2	5.8500640044330794	8.2202261022949283	0.001897207906452536	9	1
edge	345	540	z04736_y03072_x02688	5	z04736_y03072_x02816	8	2	0.31150808893653448	2.469353222118098	0.004297860452922464	3	1
edge	346	535	z04736_y03072_x02688	6	z04736_y03072_x02816	3	-1	7.4850250647792791	8.981300803107052	0.002268489207132518	10	1
edge	347	541	z04736_y03072_x02688	7	z04736_y03072_x02816	9	2	-1.218288734366979	3.4258578264990063	0.003351815531047464	4	1
edge	348	536	z04736_y03072_x02688	8	z04736_y03072_x02816	4	-1	7.75446788934903	3.4552013107879831	0.003153498972757518	4	0
edge	350	537	z04736_y03072_x02688	10	z04736_y03072_x02816	5	-1	7.1856894089107755	7.715726886309576	0.003328975046976268	9	1
edge	353	154	z04736_y03584_x02944	0	z04736_y03584_x03072	5	-1	-0.32941419735152522	5.6352743275235895	0.001294438038961232	6	1
edge	354	153	z04736_y03584_x02944	1	z04736_y03584_x03072	4	-1	0.87767287851522724	6.5390820472461781	0.004468266163961232	8	1
edge	355	151	z04736_y03584_x02944	2	z04736_y03584_x03072	2	-2	2.2945226754536634	4.6798572915108911	0.001368172952922464	5	0
edge	356	155	z04736_y03584_x02944	3	z04736_y03584_x03072	6	-3	-2.7998271804744945	2.7302554713006675	0.001975965484071196	3	1
edge	360	149	z04736_y03584_x02944	7	z04736_y03584_x03072	0	-3	-0.13027186388535483	7.1224288930788111	0.002464246734071196	8	1
edge	361	152	z04736_y03584_x02944	8	z04736_y03584_x03072	3	-3	0.32456662845470419	8.491460347972227	0.001197767241883696	9	1
edge	362	502	z04608_y03456_x02688	0	z04736_y03456_x02688	1	1	5.8678517644559633	2.0559751583489043	0.009183231984273732	3	0
edge	363	501	z04608_y03456_x02688	1	z04736_y03456_x02688	0	2	3.2629856248861415	4.9083896094169344	0.00444793701171875	6	1
edge	366	504	z04608_y03456_x02688	4	z04736_y03456_x02688	3	2	2.9120759459617602	2.8578477108925444	0.007993094136921286	4	0
edge	367	506	z04608_y03456_x02688	5	z04736_y03456_x02688	5	1	1.8747828294888222	4.0135031730401689	0.004915889109476268	5	0
edge	362	199	z04608_y03456_x02688	0	z04608_y03584_x02688	6	-1	0.38542272035795122	4.9196513887571065	0.004391972218648732	6	1
edge	363	197	z04608_y03456_x02688	1	z04608_y03584_x02688	4	1	-3.4399781283052562	7.9711993895353386	0.002581294382913768	9	1
edge	366	195	z04608_y03456_x02688	4	z04608_y03584_x02688	2	1	2.1193643076687749	2.5354253425286464	0.003664668406351268	3	0
edge	367	193	z04608_y03456_x02688	5	z04608_y03584_x02688	0	-1	-1.210467538995772	4.2790572918315517	0.003369633351461232	5	1
edge	364	544	z04608_y03456_x02688	2	z04608_y03456_x02816	2	-1	0.32399578833587839	3.1506702207277515	0.005391422902242482	4	1
edge	365	542	z04608_y03456_x02688	3	z04608_y03456_x02816	0	-5	1.0585293539752456	4.6297976935560543	0.005919059091290535	6	1
edge	369	592	z04480_y03328_x02944	0	z04608_y03328_x02944	2	0	6.15771484375	3.6204067727946523	0.01314544677734375	6	1
edge	370	590	z04480_y03328_x02944	1	z04608_y03328_x02944	0	0	-8.531005859375	2.7416427572887287	0.023769378662109375	6	1
edge	369	251	z04480_y03328_x02944	0	z04480_y03456_x02944	5	4	8.0200639111349119	5.0535893907105711	0.007703081745688678	7	1
edge	371	248	z04480_y03328_x02944	2	z04480_y03456_x02944	2	4	0.65926383764872298	6.1002261174478765	0.002949968952719928	7	1
edge	371	125	z04480_y03328_x02944	2	z04480_y03328_x03072	0	-7	-11.432176377933501	5.3243567167315247	0.002537933948509874	6	1
edge	374	128	z04480_y03328_x02944	5	z04480_y03328_x03072	3	-6	-11.89018736519256	6.3369026897425149	0.005248928038454892	8	1
edge	379	231	z04736_y03456_x02816	5	z04736_y03584_x02816	5	-5	-12.420391757055768	4.8759442101498109	0.00461061792918116	6	1
edge	380	177	z04736_y03456_x02816	6	z04736_y03456_x02944	2	0	2.575927734375	2.4046672618974818	0.00495147705078125	3	1
edge	382	536	z04608_y03072_x02816	0	z04736_y03072_x02816	4	2	-8.5653977443153053	6.2052267873383293	0.009007803609577536	9	1
edge	383	535	z04608_y03072_x02816	1	z04736_y03072_x02816	3	2	-7.0146940880042621	2.6259626727214522	0.010465017965046286	4	0
edge	384	537	z04608_y03072_x02816	2	z04736_y03072_x02816	5	2	-6.2211631890177159	8.9216742477665445	0.004659048726765036	11	1
edge	385	534	z04608_y03072_x02816	3	z04736_y03072_x02816	2	2	-11.535058800955994	2.1840666921442469	0.007471688577922464	3	0
edge	386	538	z04608_y03072_x02816	4	z04736_y03072_x02816	6	1	-12.05821607340431	5.2203510787733203	0.006818119679586232	7	1
edge	387	533	z04608_y03072_x02816	5	z04736_y03072_x02816	1	3	-6.6878665369640657	7.2228496950120133	0.004920911773133696	9	0
edge	388	532	z04608_y03072_x02816	6	z04736_y03072_x02816	0	2	2.638482180306255	3.6687730484907046	0.001805655172077536	4	1
edge	386	687	z04608_y03072_x02816	4	z04608_y03200_x02816	7	3	-12.168498784400981	2.5865783148075256	0.003196668609071196	3	0
edge	389	684	z04608_y03072_x02816	7	z04608_y03200_x02816	4	4	-4.3317094265121341	4.2035877674198119	0.003789202351157428	5	1
edge	382	200	z04608_y03072_x02816	0	z04608_y03072_x02944	0	-9	15.348416458145948	6.5245685681423069	0.001457357454036412	7	1
edge	383	204	z04608_y03072_x02816	1	z04608_y03072_x02944	4	-8	16.173451604561706	9.2495621628666544	0.001622645102372644	10	1
edge	384	202	z04608_y03072_x02816	2	z04608_y03072_x02944	2	-8	21.858618828682665	6.4024041642640359	0.001866785727372644	7	1
edge	385	205	z04608_y03072_x02816	3	z04608_y03072_x02944	5	-7	7.9116381616167928	5.4731387387087667	0.001925261852271376	6	1
edge	386	201	z04608_y03072_x02816	4	z04608_y03072_x02944	1	-8	19.933844282783866	5.1415514373705147	0.003339258871903894	6	1
edge	387	207	z04608_y03072_x02816	5	z04608_y03072_x02944	7	-3	2.4263227197329797	3.53478846706781	0.002632188812803804	4	1
edge	389	203	z04608_y03072_x02816	7	z04608_y03072_x02944	3	-6	19.057433793101154	3.4128306250002098	0.003440952332638858	4	0
edge	391	200	z04480_y03072_x02944	0	z04608_y03072_x02944	0	3	-10.357731271034027	4.6875044703526214	0.0055999755859375	6	0
edge	392	206	z04480_y03072_x02944	1	z04608_y03072_x02944	6	0	-11.990234375	4.5425307752023958	0.00201416015625	5	1
edge	394	203	z04480_y03072_x02944	3	z04608_y03072_x02944	3	3	-11.747668941306983	4.680529930604326	0.00563812255859375	6	1
edge	395	201	z04480_y03072_x02944	4	z04608_y03072_x02944	1	3	-9.2167928652725095	3.1101667403288111	0.005722093597960054	4	0
edge	392	72	z04480_y03072_x02944	1	z04480_y03200_x02944	4	5	-22.994938054129307	2.4521462070723143	0.00446836156300634	3	0
edge	396	71	z04480_y03072_x02944	5	z04480_y03200_x02944	3	3	-6.3251865263746367	2.622809326847388	0.002876234038758696	3	0
edge	391	628	z04480_y03072_x02944	0	z04480_y03072_x03072	2	-10	25.307917882435504	3.5729115501258262	0.00239070261820018	4	1
edge	392	630	z04480_y03072_x02944	1	z04480_y03072_x03072	4	-6	8.3339320531740668	2.5504916937853523	0.003524875672482608	3	0
edge	393	627	z04480_y03072_x02944	2	z04480_y03072_x03072	1	-9	10.421951962478488	5.3746323834546388	0.002327108430598912	6	1
edge	394	629	z04480_y03072_x02944	3	z04480_y03072_x03072	3	-7	8.0528261995805224	5.3721923929301552	0.002337249156958876	6	1
edge	395	626	z04480_y03072_x02944	4	z04480_y03072_x03072	0	-9	0.55942247312850668	4.1393875648219955	0.004158163118098912	5	1
edge	398	240	z04352_y03200_x03072	0	z04480_y03200_x03072	0	1	2.7655902787075775	4.6692952165181998	0.001416508351461232	5	1
edge	399	241	z04352_y03200_x03072	1	z04480_y03200_x03072	1	-1	1.4117177280787701	5.5070252313542518	0.001790348683492482	6	1
edge	402	244	z04352_y03200_x03072	4	z04480_y03200_x03072	4	0	-1.6484375	2.012652785455439	0.0098114013671875	3	0
edge	398	673	z04352_y03200_x03072	0	z04352_y03328_x03072	1	6	22.020520493329968	6.0652849969574083	0.003082179991579892	7	1
edge	399	672	z04352_y03200_x03072	1	z04352_y03328_x03072	0	4	22.835665194337707	7.5086638029285533	0.003972307819907428	9	1
edge	400	674	z04352_y03200_x03072	2	z04352_y03328_x03072	2	8	22.882176423288911	3.8286570503961421	0.00089505509293985597	4	1
edge	401	675	z04352_y03200_x03072	3	z04352_y03328_x03072	3	3	4.1161160790938993	3.3496188849036681	0.003883314116883696	4	1
edge	402	677	z04352_y03200_x03072	4	z04352_y03328_x03072	5	1	-0.81048660340297829	4.0767569648469246	0.004529301320211232	5	1
edge	402	678	z04352_y03200_x03072	4	z04352_y03328_x03072	6	0	0.619140625	2.8032394205543514	0.00140380859375	3	1
edge	404	247	z04352_y03456_x02944	0	z04480_y03456_x02944	1	-4	-16.600106797056469	3.2009521039561175	0.011240704875405072	5	0
edge	406	249	z04352_y03456_x02944	2	z04480_y03456_x02944	3	-4	-1.6156689592880866	4.0984355842680351	0.004399553913657428	5	0
edge	407	252	z04352_y03456_x02944	3	z04480_y03456_x02944	6	-5	-6.1217056956547822	4.769826232486329	0.00935117406300634	7	0
edge	408	248	z04352_y03456_x02944	4	z04480_y03456_x02944	2	-5	-20.320107083365201	4.8442949404188527	0.01302854222706884	8	1
edge	409	250	z04352_y03456_x02944	5	z04480_y03456_x02944	4	-5	-21.230851141134281	1.9967399418064378	0.0200653076171875	4	0
edge	411	251	z04352_y03456_x02944	7	z04480_y03456_x02944	5	-4	-17.670359233914951	2.2630615698055871	0.015350341796875	4	0
edge	407	553	z04352_y03456_x02944	3	z04352_y03584_x02944	5	0	-1.03515625	2.948459545061906	0.013916015625	5	0
edge	410	551	z04352_y03456_x02944	6	z04352_y03584_x02944	3	1	-4.6707014743747095	5.6235034873257472	0.004895512257711232	7	1
edge	412	550	z04352_y03456_x02944	8	z04352_y03584_x02944	2	-1	-7.4936293158207263	5.7185904800686433	0.00098419189453125	6	1
edge	404	624	z04352_y03456_x02944	0	z04352_y03456_x03072	6	-6	-15.152454472064619	3.2469408319134443	0.004638576475954892	4	0
edge	406	622	z04352_y03456_x02944	2	z04352_y03456_x03072	4	-7	-16.09346862210441	8.6254997837050702	0.005505768421166124	11	1
edge	407	620	z04352_y03456_x02944	3	z04352_y03456_x03072	2	-6	-10.290906973499659	6.0372978274816296	0.003189182313107608	7	1
edge	410	618	z04352_y03456_x02944	6	z04352_y03456_x03072	0	-7	-9.5395209923135553	2.4862760251139089	0.004132477405541124	3	0
edge	412	619	z04352_y03456_x02944	8	z04352_y03456_x03072	1	-8	-4.1345742271041672	3.6415969771900092	0.0019683837890625	4	0
edge	413	193	z04480_y03584_x02688	0	z04608_y03584_x02688	0	-2	-2.8131534622416439	5.741377864838312	0.004384390523640036	7	1
edge	415	196	z04480_y03584_x02688	2	z04608_y03584_x02688	3	-3	3.434213145087142	4.253927041412437	0.008209228515625	6	1
edge	416	198	z04480_y03584_x02688	3	z04608_y03584_x02688	5	-4	3.0123965425427741	4.5970819304152641	0.006103515625	6	1
edge	417	195	z04480_y03584_x02688	4	z04608_y03584_x02688	2	-3	-1.950277131585608	3.4452433314518682	0.009025526030946196	5	1
edge	418	197	z04480_y03584_x02688	5	z04608_y03584_x02688	4	-2	-1.5512743122781103	2.5327244652673588	0.011586538961140036	4	0
edge	413	266	z04480_y03584_x02688	0	z04480_y03584_x02816	0	1	-5.6022413057650056	3.1864100918867355	0.005106623972757518	4	0
edge	415	269	z04480_y03584_x02688	2	z04480_y03584_x02816	3	1	0.73033330354883219	2.5240330083451039	0.003771479929788768	3	0
edge	417	267	z04480_y03584_x02688	4	z04480_y03584_x02816	1	0	-8.31640625	4.8915980394596073	0.0045318603515625	6	1
edge	418	270	z04480_y03584_x02688	5	z04480_y03584_x02816	4	1	-1.8883869652192971	4.2586603057784105	0.003481562937601268	5	1
edge	419	236	z04608_y03328_x02816	0	z04736_y03328_x02816	1	3	-2.6996076263280884	1.8531814559796926	0.055545759185243071	7	1
edge	420	235	z04608_y03328_x02816	1	z04736_y03328_x02816	0	3	9.6680354935296009	3.3561500063038618	0.027673673613954008	8	1
edge	423	237	z04608_y03328_x02816	4	z04736_y03328_x02816	2	2	-0.50519664968055622	2.5096265190352556	0.019846566507609964	5	0
edge	419	543	z04608_y03328_x02816	0	z04608_y03456_x02816	1	-8	-4.4295720382606305	8.8257039439083123	0.004927190102705481	11	1
edge	422	545	z04608_y03328_x02816	3	z04608_y03456_x02816	3	-1	9.3394951710798182	5.4193119078527197	0.009524043406351268	8	1
edge	421	590	z04608_y03328_x02816	2	z04608_y03328_x02944	0	-4	-5.8004074341104115	6.5103091612028816	0.010720507282798053	10	1
edge	422	591	z04608_y03328_x02816	3	z04608_y03328_x02944	1	-1	1.4608795542889652	3.9261680955977969	0.010564152394429982	6	1
edge	424	268	z04352_y03584_x02816	0	z04480_y03584_x02816	2	-5	-1.257581887824017	2.0431490709901818	0.00936643285206884	3	0
edge	425	271	z04352_y03584_x02816	1	z04480_y03584_x02816	5	-3	3.4047122118290645	4.2384739879330819	0.003593397124696196	5	1
edge	426	269	z04352_y03584_x02816	2	z04480_y03584_x02816	3	-4	4.1881440264296543	3.5713484542963441	0.008000628132407428	5	1
edge	427	266	z04352_y03584_x02816	3	z04480_y03584_x02816	0	-5	-7.9848577235479752	2.1630453326366008	0.00773866968699366	3	0
edge	428	267	z04352_y03584_x02816	4	z04480_y03584_x02816	1	-4	-5.1420116890240024	3.6186759175955543	0.007634417194907428	5	1
edge	424	550	z04352_y03584_x02816	0	z04352_y03584_x02944	2	-3	-1.6591387825706079	6.8146129917885814	0.003478956206727446	8	1
edge	425	548	z04352_y03584_x02816	1	z04352_y03584_x02944	0	-2	4.9193173901144291	4.0295512328031284	0.004816659281047464	5	1
edge	426	549	z04352_y03584_x02816	2	z04352_y03584_x02944	1	-3	5.0744589095220363	2.6404213306643056	0.002723646148133696	3	0
edge	427	551	z04352_y03584_x02816	3	z04352_y03584_x02944	3	-4	-1.5041810704328782	3.197757109703502	0.005017534870688678	4	1
edge	429	552	z04352_y03584_x02816	5	z04352_y03584_x02944	4	-3	-0.45738100747075805	4.2577495808773831	0.003486585601258696	5	1
edge	430	274	z04352_y03200_x02560	0	z04480_y03200_x02560	1	3	5.8196838285139165	5.1308138600908304	0.007286119476866304	7	1
